user_id,kp_id,question_id,difficulty,type,recent_correct_rate,recent_attempts,recent_avg_duration_ms,is_correct
15,9,168,0.62,mcq,0.500,2,18569,1
15,8,228,0.35,mcq,1.000,1,7606,1
15,11,43,0.57,mcq,0.000,0,0,1
15,2,67,0.57,mcq,0.000,0,0,0
15,10,69,0.32,blank,1.000,1,17966,1
15,5,44,0.56,blank,0.750,4,15075,1
15,7,293,0.33,blank,1.000,3,13766,0
15,4,118,0.49,mcq,1.000,2,18081,1
15,2,206,0.57,mcq,0.000,1,22345,1
15,10,291,0.32,blank,1.000,2,13390,1
15,2,254,0.67,mcq,0.500,2,18946,0
15,2,137,0.47,mcq,0.333,3,19730,1
15,5,111,0.45,mcq,0.800,5,15802,1
15,5,15,0.43,blank,0.833,6,15152,1
15,5,299,0.58,mcq,0.857,7,14786,1
15,11,204,0.40,mcq,1.000,1,17742,0
15,11,38,0.49,mcq,0.500,2,17372,1
15,2,182,0.39,mcq,0.500,4,18871,1
15,10,24,0.89,mcq,1.000,3,13502,0
15,1,190,0.44,blank,1.000,2,19866,1
15,3,258,0.68,mcq,0.000,0,0,1
15,8,272,0.78,blank,1.000,2,8391,1
15,7,144,0.51,blank,0.750,4,15023,1
15,12,136,0.33,mcq,1.000,1,6644,1
15,9,78,0.30,blank,0.667,3,18220,0
15,9,77,0.61,mcq,0.500,4,19043,1
15,1,224,0.46,blank,1.000,3,19179,1
15,2,288,0.86,blank,0.600,5,17787,1
15,8,179,0.37,mcq,1.000,3,11006,1
15,2,140,0.49,mcq,0.667,6,18017,1
15,10,270,0.63,mcq,0.750,4,15428,0
15,10,49,0.62,blank,0.600,5,16046,1
15,6,55,0.72,mcq,0.333,3,13937,1
15,6,233,0.49,mcq,0.500,4,15012,1
15,11,232,0.68,blank,0.667,3,17344,0
15,6,67,0.90,mcq,0.600,5,15159,0
15,4,37,0.66,blank,1.000,3,17031,0
15,9,205,0.62,blank,0.600,5,17912,1
15,2,79,0.57,blank,0.714,7,17852,1
15,2,68,0.35,mcq,0.750,8,17631,1
15,6,199,0.28,mcq,0.500,6,16037,1
15,8,189,0.42,blank,1.000,4,11680,1
15,10,238,0.55,blank,0.667,6,16963,1
15,11,269,0.49,blank,0.500,4,18071,1
15,2,77,0.40,mcq,0.778,9,17619,1
15,3,292,0.39,blank,1.000,1,16471,1
15,1,212,0.10,mcq,1.000,4,18170,1
15,2,300,0.17,mcq,0.800,10,17497,1
15,2,94,0.45,mcq,0.900,10,16454,1
15,7,233,0.63,mcq,0.800,5,15227,1
15,11,96,0.14,blank,0.600,5,18194,1
15,4,55,0.57,mcq,0.750,4,17156,0
15,7,245,0.43,blank,0.833,6,15569,1
15,8,250,0.32,mcq,1.000,5,12829,1
15,5,203,0.10,blank,0.875,8,14899,1
15,5,97,0.53,blank,0.889,9,13868,1
15,1,276,0.52,mcq,1.000,5,16224,1
15,4,60,0.71,blank,0.600,5,18449,1
15,3,11,0.69,mcq,1.000,2,14101,1
15,8,27,0.35,mcq,1.000,6,12047,1
15,6,254,0.70,mcq,0.571,7,14926,0
16,7,243,0.25,blank,0.000,0,0,1
16,2,11,0.10,blank,0.000,0,0,1
16,3,113,0.42,blank,0.000,0,0,1
16,10,240,0.59,mcq,0.000,0,0,0
16,3,185,0.66,blank,1.000,1,15653,1
16,8,45,0.56,mcq,0.000,0,0,1
16,11,213,0.34,blank,0.000,0,0,1
16,8,134,0.41,blank,1.000,1,11091,1
16,6,33,0.40,mcq,0.000,0,0,1
16,6,133,0.22,blank,1.000,1,12417,1
16,6,78,0.52,mcq,1.000,2,12782,1
16,12,225,0.62,blank,0.000,0,0,1
16,8,53,0.74,mcq,1.000,2,13309,0
16,9,186,0.53,mcq,0.000,0,0,0
16,3,51,0.41,mcq,1.000,2,14969,1
16,3,225,0.35,blank,1.000,3,13330,0
16,7,147,0.45,mcq,1.000,1,10501,1
16,9,126,0.52,mcq,0.000,1,19691,1
16,3,220,0.45,mcq,0.750,4,13853,1
16,7,186,0.78,mcq,1.000,2,12322,0
16,1,36,0.16,mcq,0.000,0,0,1
16,2,202,0.35,mcq,1.000,1,10393,1
16,1,267,0.31,mcq,1.000,1,12447,1
16,5,161,0.12,mcq,0.000,0,0,1
16,6,207,0.60,mcq,1.000,3,12196,0
16,8,227,0.22,mcq,0.667,3,15856,1
16,12,155,0.26,mcq,1.000,1,14035,1
16,2,65,0.61,mcq,1.000,2,12896,0
16,9,267,0.60,blank,0.500,2,18313,1
16,6,133,0.45,blank,0.750,4,14209,0
16,4,31,0.53,mcq,0.000,0,0,1
16,6,64,0.44,blank,0.600,5,14763,1
16,8,298,0.36,mcq,0.750,4,13766,0
16,10,120,0.36,mcq,0.000,1,18822,0
16,6,72,0.37,mcq,0.667,6,15171,1
16,12,99,0.24,blank,1.000,2,14992,1
16,6,48,0.35,mcq,0.714,7,15426,1
16,1,270,0.37,blank,1.000,2,11083,1
16,7,256,0.26,blank,0.667,3,14809,1
16,11,214,0.28,mcq,1.000,1,13240,1
16,3,263,0.51,mcq,0.800,5,13359,1
16,9,287,0.54,mcq,0.667,3,17562,1
16,6,190,0.53,mcq,0.750,8,15201,1
16,10,192,0.40,blank,0.000,2,15178,1
16,5,216,0.44,blank,1.000,1,12994,0
16,1,251,0.59,blank,1.000,3,12049,1
16,1,294,0.57,mcq,1.000,4,12855,1
16,5,68,0.10,mcq,0.500,2,15912,1
16,3,167,0.25,mcq,0.833,6,13819,1
16,2,203,0.53,mcq,0.667,3,15535,1
16,6,46,0.10,mcq,0.778,9,15153,1
16,3,288,0.39,mcq,0.857,7,13547,1
16,11,296,0.61,blank,1.000,2,13411,1
16,1,10,0.66,mcq,1.000,5,13773,1
16,2,106,0.33,mcq,0.750,4,14618,1
16,4,274,0.62,mcq,1.000,1,13457,1
16,10,175,0.35,mcq,0.333,3,15685,0
16,7,47,0.47,mcq,0.750,4,13753,1
16,2,46,0.67,blank,0.800,5,13767,1
16,3,167,0.39,blank,0.875,8,13167,1
16,3,212,0.51,blank,0.889,9,13485,1
16,6,123,0.43,mcq,0.800,10,14497,1
16,10,59,0.27,mcq,0.250,4,16808,1
16,5,209,0.64,mcq,0.667,3,13289,1
16,11,52,0.49,blank,1.000,3,15146,0
16,4,229,0.47,blank,1.000,2,12823,1
16,2,277,0.57,mcq,0.833,6,14253,1
16,3,232,0.49,mcq,0.900,10,13665,0
16,1,86,0.65,mcq,1.000,6,14165,1
16,1,195,0.83,blank,1.000,7,14546,1
16,6,83,0.52,mcq,0.800,10,15264,1
16,12,72,0.38,blank,1.000,3,14895,1
16,12,163,0.31,mcq,1.000,4,14520,1
16,11,140,0.69,mcq,0.750,4,17370,0
16,4,169,0.37,blank,1.000,3,12227,0
16,1,3,0.53,mcq,1.000,8,15354,1
16,1,202,0.36,mcq,1.000,9,15282,1
16,9,228,0.77,mcq,0.750,4,17338,1
16,11,199,0.79,blank,0.600,5,17914,0
16,3,190,0.62,mcq,0.800,10,13689,1
17,6,4,0.65,mcq,0.000,0,0,0
17,4,257,0.71,blank,0.000,0,0,1
17,8,290,0.51,mcq,0.000,0,0,1
17,3,292,0.54,blank,0.000,0,0,1
17,4,12,0.66,blank,1.000,1,17112,0
17,12,2,0.34,mcq,0.000,0,0,0
17,7,222,0.18,blank,0.000,0,0,0
17,7,23,0.41,mcq,0.000,1,10492,1
17,12,3,0.47,mcq,0.000,1,13989,1
17,7,116,0.48,mcq,0.500,2,14066,1
17,12,160,0.39,blank,0.500,2,15328,1
17,2,172,0.39,mcq,0.000,0,0,0
17,5,171,0.45,mcq,0.000,0,0,1
17,9,49,0.57,mcq,0.000,0,0,1
17,11,194,0.36,mcq,0.000,0,0,0
17,6,227,0.66,mcq,0.000,1,21517,1
17,1,287,0.37,blank,0.000,0,0,1
17,1,120,0.40,blank,1.000,1,16762,1
17,10,220,0.51,mcq,0.000,0,0,1
17,10,233,0.33,mcq,1.000,1,11703,1
17,9,35,0.39,blank,1.000,1,10051,1
17,10,132,0.48,mcq,1.000,2,11555,1
17,6,23,0.20,mcq,0.500,2,18014,1
17,1,184,0.62,mcq,1.000,2,16462,0
17,5,176,0.26,blank,1.000,1,17274,1
17,5,30,0.43,mcq,1.000,2,13887,1
17,4,101,0.11,mcq,0.500,2,17662,1
17,4,244,0.37,blank,0.667,3,15138,1
17,12,290,0.38,mcq,0.667,3,14918,1
17,6,22,0.31,blank,0.667,3,16429,1
17,8,110,0.45,blank,1.000,1,16519,1
17,4,193,0.14,mcq,0.750,4,14399,1
17,4,184,0.18,blank,0.800,5,13769,1
17,1,185,0.36,mcq,0.667,3,18565,1
17,1,135,0.57,blank,0.750,4,17125,1
17,12,91,0.61,blank,0.750,4,13916,1
17,5,57,0.48,mcq,1.000,3,14073,1
17,6,88,0.59,blank,0.750,4,15068,0
17,9,34,0.90,mcq,1.000,2,12612,0
17,2,194,0.70,mcq,0.000,1,16912,1
17,12,24,0.28,mcq,0.800,5,15258,1
17,10,127,0.15,blank,1.000,3,12089,1
17,1,300,0.35,blank,0.800,5,16813,1
17,8,34,0.47,mcq,1.000,2,15582,1
17,3,256,0.15,mcq,1.000,1,15959,1
17,9,254,0.30,blank,0.667,3,15925,1
17,8,19,0.43,mcq,1.000,3,15595,1
17,4,157,0.47,mcq,0.833,6,13785,1
17,7,282,0.63,mcq,0.667,3,14602,1
17,2,299,0.50,mcq,0.500,2,19402,1
17,1,210,0.21,mcq,0.833,6,15964,1
17,6,120,0.50,blank,0.600,5,15907,1
17,5,263,0.35,blank,1.000,4,14180,1
17,9,37,0.25,mcq,0.750,4,15202,1
17,6,155,0.57,blank,0.667,6,15418,1
17,12,71,0.56,blank,0.833,6,15173,1
17,12,178,0.42,blank,0.857,7,14753,1
17,7,263,0.77,mcq,0.750,4,14565,1
17,3,120,0.54,mcq,1.000,2,13267,1
17,9,175,0.25,mcq,0.800,5,13882,1
17,2,108,0.41,mcq,0.667,3,18196,1
17,8,66,0.23,blank,1.000,4,15862,1
17,5,174,0.47,mcq,1.000,5,13601,1
17,4,276,0.21,mcq,0.857,7,14148,1
17,5,79,0.43,mcq,1.000,6,13761,1
17,6,201,0.16,mcq,0.714,7,15530,1
17,7,56,0.50,mcq,0.800,5,14978,1
17,6,54,0.27,mcq,0.750,8,14716,1
17,11,96,0.41,mcq,0.000,1,17773,1
17,4,269,0.87,blank,0.875,8,14052,1
17,2,211,0.28,blank,0.750,4,17484,1
17,7,36,0.50,mcq,0.833,6,15381,1
17,7,222,0.80,blank,0.857,7,15467,1
17,12,104,0.40,mcq,0.875,8,13982,1
17,9,229,0.41,blank,0.833,6,13303,0
17,2,292,0.56,blank,0.800,5,16604,1
17,8,234,0.22,mcq,1.000,5,15241,1
17,6,90,0.36,blank,0.778,9,14313,1
17,7,94,0.45,mcq,0.875,8,15679,1
17,12,81,0.29,mcq,0.889,9,13816,1
18,6,14,0.36,blank,0.000,0,0,1
18,2,205,0.28,mcq,0.000,0,0,1
18,4,168,0.43,blank,0.000,0,0,0
18,11,125,0.45,blank,0.000,0,0,0
18,12,88,0.54,mcq,0.000,0,0,0
18,1,87,0.36,blank,0.000,0,0,0
18,2,92,0.44,blank,1.000,1,9442,1
18,4,25,0.37,mcq,0.000,1,18369,1
18,11,200,0.55,mcq,0.000,1,15500,0
18,12,104,0.43,blank,0.000,1,19104,0
18,4,8,0.36,blank,0.500,2,13303,1
18,6,50,0.57,blank,1.000,1,14107,0
18,11,168,0.50,mcq,0.000,2,15875,1
18,6,220,0.34,blank,0.500,2,15247,0
18,2,162,0.46,blank,1.000,2,11678,1
18,1,189,0.30,blank,0.000,1,16371,0
18,1,53,0.57,blank,0.000,2,17355,0
18,12,49,0.10,mcq,0.000,2,19007,1
18,10,69,0.34,blank,0.000,0,0,0
18,6,247,0.59,mcq,0.333,3,15660,0
18,2,120,0.32,mcq,1.000,3,13014,1
18,9,64,0.10,blank,0.000,0,0,1
18,5,71,0.47,blank,0.000,0,0,1
18,6,122,0.33,blank,0.250,4,17703,0
18,12,143,0.10,mcq,0.333,3,15498,1
18,6,148,0.26,mcq,0.200,5,17554,0
18,1,28,0.49,blank,0.000,3,18404,1
18,11,196,0.77,mcq,0.333,3,16036,0
18,9,36,0.37,blank,1.000,1,6302,0
18,4,89,0.90,mcq,0.667,3,13729,1
18,10,219,0.14,blank,0.000,1,20177,1
18,12,128,0.34,blank,0.500,4,13301,1
18,5,247,0.41,mcq,1.000,1,17229,1
18,2,217,0.61,blank,1.000,4,13720,0
18,9,247,0.30,blank,0.500,2,13059,0
18,1,154,0.46,blank,0.250,4,18525,0
18,10,157,0.23,blank,0.500,2,14781,1
18,8,241,0.40,mcq,0.000,0,0,1
18,4,192,0.52,blank,0.750,4,15871,1
18,8,197,0.30,blank,1.000,1,16967,1
18,8,64,0.26,blank,1.000,2,15490,0
18,7,179,0.55,mcq,0.000,0,0,0
18,9,198,0.39,blank,0.333,3,13682,1
18,7,15,0.44,blank,0.000,1,18954,0
18,12,76,0.40,mcq,0.600,5,13329,0
18,5,60,0.45,mcq,1.000,2,16884,1
18,2,42,0.20,blank,0.800,5,14901,1
18,9,155,0.76,blank,0.500,4,12808,0
18,9,211,0.71,blank,0.400,5,14124,1
18,12,74,0.51,mcq,0.500,6,13867,0
18,5,87,0.45,blank,1.000,3,17166,1
18,8,148,0.52,mcq,0.667,3,18008,1
18,12,250,0.35,blank,0.429,7,14490,1
18,3,103,0.36,mcq,0.000,0,0,1
18,1,210,0.45,blank,0.200,5,18007,0
18,8,151,0.27,mcq,0.750,4,17314,1
18,2,245,0.35,blank,0.833,6,13591,1
18,8,4,0.41,blank,0.800,5,15808,1
18,11,4,0.10,blank,0.250,4,17513,1
18,7,243,0.10,mcq,0.000,2,17676,0
18,6,162,0.32,mcq,0.167,6,16765,1
18,4,183,0.70,blank,0.800,5,16002,1
18,6,72,0.45,mcq,0.286,7,16008,1
18,1,128,0.16,blank,0.167,6,17313,1
18,6,97,0.19,mcq,0.375,8,15791,1
18,1,185,0.90,mcq,0.286,7,15968,1
18,1,249,0.74,mcq,0.375,8,16379,1
18,7,244,0.43,blank,0.000,3,15038,0
18,11,100,0.69,mcq,0.400,5,15316,0
18,12,259,0.59,mcq,0.500,8,14408,0
18,1,281,0.67,blank,0.444,9,16457,0
18,8,124,0.55,blank,0.833,6,15325,1
18,4,223,0.52,mcq,0.833,6,16008,1
18,12,144,0.86,blank,0.444,9,15296,0
18,4,70,0.40,mcq,0.857,7,16481,1
18,9,115,0.31,mcq,0.500,6,14563,1
18,10,196,0.47,mcq,0.667,3,13520,1
18,11,115,0.30,mcq,0.333,6,15610,0
18,5,97,0.51,blank,1.000,4,15023,0
18,12,195,0.67,blank,0.400,10,16199,0
19,7,152,0.80,blank,0.000,0,0,0
19,4,18,0.25,mcq,0.000,0,0,1
19,10,294,0.36,mcq,0.000,0,0,1
19,8,31,0.36,blank,0.000,0,0,0
19,6,116,0.61,mcq,0.000,0,0,0
19,12,201,0.41,mcq,0.000,0,0,0
19,5,281,0.71,mcq,0.000,0,0,0
19,7,201,0.31,mcq,0.000,1,22899,0
19,2,281,0.31,mcq,0.000,0,0,1
19,7,28,0.58,mcq,0.000,2,21405,0
19,12,248,0.36,mcq,0.000,1,12320,1
19,5,5,0.55,mcq,0.000,1,21194,1
19,6,76,0.41,mcq,0.000,1,23620,0
19,7,50,0.63,mcq,0.000,3,21347,0
19,6,174,0.56,blank,0.000,2,19178,0
19,10,61,0.36,mcq,1.000,1,15982,1
19,4,193,0.33,mcq,1.000,1,12019,1
19,12,196,0.72,blank,0.500,2,14553,0
19,5,63,0.32,blank,0.500,2,17872,1
19,8,294,0.20,blank,0.000,1,16097,1
19,8,248,0.41,mcq,0.500,2,11637,1
19,11,276,0.41,blank,0.000,0,0,1
19,3,272,0.22,blank,0.000,0,0,1
19,8,64,0.77,mcq,0.667,3,13744,0
19,4,93,0.83,blank,1.000,2,13120,0
19,1,106,0.15,blank,0.000,0,0,1
19,11,64,0.57,mcq,1.000,1,11854,1
19,9,1,0.31,blank,0.000,0,0,0
19,4,274,0.31,mcq,0.667,3,16001,1
19,8,181,0.58,blank,0.500,4,16320,0
19,10,122,0.33,blank,1.000,2,14916,0
19,1,283,0.51,mcq,1.000,1,9234,0
19,4,282,0.33,mcq,0.750,4,16627,1
19,5,131,0.43,blank,0.667,3,15519,1
19,11,138,0.20,mcq,1.000,2,15225,1
19,11,262,0.41,blank,1.000,3,14541,1
19,10,195,0.62,blank,0.667,3,15461,0
19,1,281,0.58,blank,0.500,2,15138,0
19,7,140,0.69,blank,0.000,4,20950,1
19,3,114,0.54,blank,1.000,1,13797,1
19,7,157,0.75,blank,0.200,5,20493,0
19,10,145,0.54,mcq,0.500,4,17706,0
19,9,200,0.44,blank,0.000,1,22917,1
19,3,207,0.28,mcq,1.000,2,13966,1
19,8,65,0.33,mcq,0.400,5,17503,1
19,3,190,0.24,blank,1.000,3,14576,1
19,12,225,0.50,mcq,0.333,3,16838,1
19,6,118,0.51,blank,0.000,3,19281,1
19,5,47,0.40,blank,0.750,4,16090,1
19,11,30,0.71,mcq,1.000,4,14003,1
19,2,218,0.44,mcq,1.000,1,12309,0
19,11,273,0.16,mcq,1.000,5,15083,1
19,12,4,0.47,blank,0.500,4,15441,0
19,12,271,0.25,blank,0.400,5,16143,0
19,11,269,0.26,mcq,1.000,6,14350,1
19,4,27,0.53,blank,0.800,5,15670,1
19,7,128,0.34,mcq,0.167,6,20527,1
19,9,136,0.66,blank,0.500,2,19158,1
19,4,264,0.70,blank,0.833,6,15970,0
19,1,4,0.80,mcq,0.333,3,16613,1
19,10,96,0.30,blank,0.400,5,17539,1
19,7,264,0.40,mcq,0.286,7,19469,1
19,3,129,0.11,blank,1.000,4,14598,1
19,4,275,0.28,blank,0.714,7,16760,1
19,5,182,0.60,mcq,0.800,5,15470,1
19,12,98,0.29,mcq,0.333,6,16356,1
19,5,83,0.62,mcq,0.833,6,15874,0
19,11,216,0.51,mcq,1.000,7,13721,1
19,8,205,0.14,mcq,0.500,6,16575,1
19,9,56,0.41,mcq,0.667,3,17086,1
19,1,27,0.57,blank,0.500,4,16586,0
19,11,246,0.54,mcq,1.000,8,14242,1
19,5,262,0.43,mcq,0.714,7,16623,1
19,3,127,0.45,mcq,1.000,5,14337,0
19,11,258,0.50,mcq,1.000,9,14123,0
19,10,118,0.69,mcq,0.500,6,16808,0
19,2,219,0.48,mcq,0.500,2,13710,0
19,1,157,0.39,blank,0.400,5,17554,1
19,12,262,0.36,blank,0.429,7,15946,1
19,7,180,0.36,blank,0.375,8,18873,1
20,6,67,0.42,blank,0.000,0,0,1
20,6,191,0.24,mcq,1.000,1,15136,1
20,4,67,0.38,blank,0.000,0,0,0
20,11,98,0.45,mcq,0.000,0,0,0
20,4,176,0.33,blank,0.000,1,16139,1
20,5,23,0.37,blank,0.000,0,0,1
20,3,287,0.53,blank,0.000,0,0,0
20,6,35,0.61,mcq,1.000,2,15257,0
20,8,141,0.10,mcq,0.000,0,0,1
20,12,98,0.60,mcq,0.000,0,0,1
20,12,39,0.53,mcq,1.000,1,15729,1
20,3,140,0.25,mcq,0.000,1,22329,1
20,4,263,0.49,blank,0.500,2,11843,0
20,8,152,0.16,blank,1.000,1,13019,1
20,12,150,0.44,blank,1.000,2,14219,1
20,1,27,0.18,blank,0.000,0,0,1
20,11,178,0.90,blank,0.000,1,17084,1
20,11,282,0.31,blank,0.500,2,17969,1
20,5,30,0.42,mcq,1.000,1,5924,1
20,11,91,0.59,blank,0.667,3,15742,0
20,5,299,0.67,mcq,1.000,2,8707,0
20,2,283,0.40,mcq,0.000,0,0,1
20,4,203,0.50,blank,0.333,3,14650,0
20,3,246,0.18,mcq,0.500,2,17741,1
20,2,292,0.25,mcq,1.000,1,10075,1
20,8,91,0.56,blank,1.000,2,11937,1
20,7,233,0.41,blank,0.000,0,0,1
20,11,7,0.53,mcq,0.500,4,15745,0
20,10,23,0.59,blank,0.000,0,0,1
20,3,7,0.45,blank,0.667,3,15977,0
20,1,44,0.53,mcq,1.000,1,6515,1
20,4,158,0.64,mcq,0.250,4,15340,0
20,6,279,0.32,mcq,0.667,3,16367,1
20,2,213,0.50,mcq,1.000,2,11075,1
20,3,181,0.58,blank,0.500,4,16846,1
20,11,58,0.36,mcq,0.400,5,16428,1
20,8,183,0.49,blank,1.000,3,13000,0
20,2,23,0.38,mcq,1.000,3,12432,0
20,10,218,0.56,blank,1.000,1,17565,1
20,3,54,0.66,mcq,0.600,5,16667,1
20,5,40,0.68,mcq,0.667,3,12634,0
20,1,76,0.77,mcq,1.000,2,10795,1
20,7,58,0.15,mcq,1.000,1,12375,1
20,10,66,0.19,blank,1.000,2,17722,1
20,3,212,0.47,mcq,0.667,6,16323,1
20,10,126,0.49,mcq,1.000,3,16164,1
20,7,118,0.27,mcq,1.000,2,12299,1
20,7,113,0.70,mcq,1.000,3,12741,0
20,12,186,0.60,blank,1.000,3,14653,0
20,9,185,0.35,blank,0.000,0,0,0
20,3,216,0.42,mcq,0.714,7,15749,0
20,4,74,0.48,mcq,0.200,5,17067,1
20,7,55,0.42,mcq,0.750,4,15392,1
20,11,76,0.27,mcq,0.500,6,16819,1
20,6,214,0.54,blank,0.750,4,15537,0
20,3,154,0.47,blank,0.625,8,16206,1
20,8,147,0.31,mcq,0.750,4,14740,1
20,2,258,0.66,blank,0.750,4,13512,0
20,3,284,0.79,mcq,0.667,9,15720,0
20,12,217,0.64,mcq,0.750,4,16335,0
20,3,109,0.44,blank,0.600,10,16427,0
20,7,287,0.36,blank,0.800,5,14355,1
20,10,208,0.63,mcq,1.000,4,15312,1
20,7,56,0.62,mcq,0.833,6,13978,1
20,2,145,0.67,mcq,0.600,5,15843,1
20,3,159,0.39,mcq,0.600,10,16130,0
20,4,292,0.21,blank,0.333,6,16973,1
20,10,48,0.90,mcq,1.000,5,14791,1
20,5,100,0.62,blank,0.500,4,14300,1
20,6,50,0.45,mcq,0.600,5,16604,1
20,6,77,0.20,blank,0.667,6,15573,1
20,1,149,0.30,mcq,1.000,3,11523,0
20,3,119,0.57,mcq,0.500,10,16554,1
20,4,257,0.54,mcq,0.429,7,16026,1
20,9,230,0.70,mcq,0.000,1,17476,0
20,3,199,0.36,mcq,0.500,10,17116,1
20,4,255,0.51,blank,0.500,8,15535,1
20,2,45,0.48,mcq,0.667,6,16301,1
20,8,144,0.58,mcq,0.800,5,14578,1
20,10,133,0.40,blank,1.000,6,15965,1
21,8,212,0.22,mcq,0.000,0,0,1
21,9,30,0.10,mcq,0.000,0,0,1
21,12,54,0.52,mcq,0.000,0,0,1
21,5,237,0.28,mcq,0.000,0,0,1
21,11,239,0.62,mcq,0.000,0,0,0
21,2,222,0.70,mcq,0.000,0,0,0
21,4,109,0.40,blank,0.000,0,0,1
21,12,241,0.45,mcq,1.000,1,11492,1
21,3,195,0.35,blank,0.000,0,0,1
21,1,28,0.61,mcq,0.000,0,0,1
21,4,91,0.75,mcq,1.000,1,14286,1
21,2,232,0.54,blank,0.000,1,23488,0
21,7,48,0.19,blank,0.000,0,0,1
21,7,215,0.29,blank,1.000,1,10647,1
21,8,182,0.18,blank,1.000,1,15193,1
21,12,102,0.15,mcq,1.000,2,12301,1
21,2,163,0.41,blank,0.000,2,22264,1
21,1,59,0.57,blank,1.000,1,15364,0
21,11,65,0.27,blank,0.000,1,21964,1
21,11,97,0.10,blank,0.500,2,17933,1
21,7,108,0.35,mcq,1.000,2,13287,1
21,4,9,0.68,blank,1.000,2,13867,0
21,5,234,0.62,mcq,1.000,1,14690,1
21,7,172,0.31,mcq,1.000,3,11890,1
21,2,84,0.63,blank,0.333,3,18401,1
21,9,146,0.31,mcq,1.000,1,11780,1
21,12,54,0.15,mcq,1.000,3,11126,0
21,2,279,0.30,mcq,0.500,4,17627,1
21,2,216,0.31,mcq,0.600,5,16070,1
21,4,241,0.48,blank,0.667,3,16114,1
21,2,203,0.26,mcq,0.667,6,15140,1
21,1,136,0.74,mcq,0.500,2,18704,1
21,5,213,0.62,mcq,1.000,2,14667,1
21,1,163,0.55,blank,0.667,3,17898,1
21,6,201,0.56,mcq,0.000,0,0,1
21,4,220,0.32,blank,0.750,4,16464,1
21,3,163,0.62,mcq,1.000,1,11497,1
21,9,61,0.52,mcq,1.000,2,12677,1
21,11,284,0.29,mcq,0.667,3,16044,1
21,3,79,0.57,blank,1.000,2,13483,1
21,1,13,0.28,mcq,0.750,4,17368,1
21,12,96,0.40,mcq,0.750,4,11073,1
21,4,194,0.38,blank,0.800,5,15396,1
21,5,297,0.37,mcq,1.000,3,13994,1
21,2,135,0.77,blank,0.714,7,15222,1
21,3,201,0.63,blank,1.000,3,14071,0
21,2,40,0.41,blank,0.750,8,16052,0
21,4,83,0.38,blank,0.833,6,14842,1
21,3,17,0.33,mcq,0.750,4,16081,1
21,2,280,0.90,mcq,0.667,9,16266,0
21,1,16,0.61,mcq,0.800,5,15952,1
21,9,59,0.66,blank,1.000,3,14041,0
21,4,65,0.55,blank,0.857,7,14344,1
21,5,151,0.43,blank,1.000,4,13439,1
21,8,99,0.44,mcq,1.000,2,13458,1
21,5,202,0.58,mcq,1.000,5,13918,1
21,2,250,0.18,blank,0.600,10,16899,1
21,7,56,0.59,mcq,1.000,4,12402,0
21,10,33,0.36,blank,0.000,0,0,1
21,8,151,0.47,mcq,1.000,3,12771,1
21,10,16,0.57,mcq,1.000,1,14448,1
21,2,38,0.52,mcq,0.700,10,15457,1
21,4,164,0.35,mcq,0.875,8,14527,1
21,12,120,0.61,mcq,0.800,5,10191,0
21,9,288,0.58,blank,0.750,4,15878,1
21,5,294,0.36,mcq,1.000,6,14816,1
21,11,101,0.18,blank,0.750,4,14866,1
21,1,64,0.52,mcq,0.833,6,16591,1
21,8,146,0.53,blank,1.000,4,13390,1
21,1,146,0.23,mcq,0.857,7,15999,1
21,3,21,0.55,mcq,0.800,5,16494,0
21,6,155,0.41,blank,1.000,1,18607,1
21,5,253,0.38,blank,1.000,7,13755,1
21,10,63,0.59,mcq,1.000,2,13549,1
21,6,72,0.53,blank,1.000,2,15877,1
21,2,46,0.81,mcq,0.800,10,15074,1
21,4,3,0.40,mcq,0.889,9,14162,1
21,12,156,0.54,mcq,0.667,6,11905,1
21,2,88,0.43,mcq,0.800,10,15855,1
21,3,300,0.37,blank,0.667,6,16656,1
22,5,106,0.41,mcq,0.000,0,0,1
22,12,111,0.87,blank,0.000,0,0,1
22,8,271,0.50,blank,0.000,0,0,1
22,9,79,0.64,blank,0.000,0,0,1
22,9,232,0.52,mcq,1.000,1,13417,1
22,10,85,0.14,blank,0.000,0,0,1
22,11,55,0.32,mcq,0.000,0,0,1
22,12,244,0.48,mcq,1.000,1,22633,1
22,11,182,0.29,blank,1.000,1,17593,1
22,7,226,0.49,mcq,0.000,0,0,1
22,5,100,0.41,blank,1.000,1,11650,0
22,5,266,0.49,blank,0.500,2,15080,1
22,7,59,0.49,blank,1.000,1,17355,1
22,1,142,0.64,blank,0.000,0,0,1
22,4,113,0.66,mcq,0.000,0,0,1
22,12,105,0.57,mcq,1.000,2,18814,1
22,6,95,0.27,blank,0.000,0,0,1
22,9,123,0.66,mcq,1.000,2,14764,0
22,3,73,0.42,blank,0.000,0,0,0
22,1,40,0.35,blank,1.000,1,14629,0
22,3,299,0.30,mcq,0.000,1,18943,0
22,1,291,0.31,blank,0.500,2,14798,1
22,11,76,0.79,mcq,1.000,2,14784,1
22,2,180,0.71,blank,0.000,0,0,1
22,9,181,0.44,blank,0.667,3,16179,1
22,5,248,0.36,mcq,0.667,3,15502,1
22,2,211,0.42,mcq,1.000,1,20206,1
22,4,221,0.40,mcq,1.000,1,14270,1
22,6,56,0.47,mcq,1.000,1,9230,1
22,5,270,0.64,mcq,0.750,4,13668,1
